user_id,age,monthly_spend,spend_category,pref_perk,fee_preference,card_name,bank,card_annual_fee,card_best_reward_rate,card_has_lounge,card_is_cashback,card_lifetime_free,card_forex_low,card_segment_encoded,card_rating,preference_score,liked,chosen
0,40,20000,Travel,Forex,Mid (1.5-5K),Landmark Rewards SBI Card,SBI Card,499,2.5,0,0,0,0,0,4.4,9.15,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),SBI AURUM Credit Card,SBI Card,9999,4.0,1,0,0,1,5,4.2,82.04,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Reliance SBI Card PRIME,SBI Card,2999,2.5,1,0,0,0,4,4.6,28.96,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),KrisFlyer SBI Credit Card,SBI Card,2999,2.5,1,0,0,0,4,4.5,78.54,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),SBI ELITE Credit Card,SBI Card,4999,2.5,1,0,0,1,4,4.4,100.0,1,0
0,40,20000,Travel,Forex,Mid (1.5-5K),SBI MILES PRIME Credit Card,SBI Card,2999,2.0,1,0,0,0,4,4.5,64.68,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),SBI Miles Elite Credit Card,SBI Card,4999,3.0,1,0,0,0,4,4.5,67.41,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),KrisFlyer SBI Card Apex,SBI Card,9999,5.0,1,0,0,0,5,4.6,46.28,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),SBI Shaurya Credit Card,SBI Card,250,1.25,0,0,0,0,0,4.5,2.21,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),SBI Shaurya Select Credit Card,SBI Card,1499,2.5,1,0,0,0,2,4.5,38.25,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Doctor's IMA SBI Card,SBI Card,1499,1.25,1,0,0,0,2,4.5,40.3,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Flipkart Axis Bank Credit Card,Axis Bank,0,7.5,0,1,1,0,0,4.6,17.82,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Horizon Credit Card,Axis Bank,3000,5.0,1,0,0,1,3,4.7,92.06,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Airtel Axis Bank Credit Card,Axis Bank,500,25.0,0,1,0,0,0,4.8,31.86,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),IndianOil Axis Bank Premium,Axis Bank,1000,4.0,0,0,0,0,1,4.5,18.52,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Axis Bank Cashback Credit Card,Axis Bank,1000,7.0,0,1,0,0,1,4.5,14.37,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Magnus Credit Card,Axis Bank,10000,10.0,1,0,0,1,5,4.8,90.58,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Reserve Credit Card,Axis Bank,50000,10.0,1,0,0,1,5,4.7,81.12,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Neo Credit Card,Axis Bank,250,2.0,0,0,0,0,0,4.3,7.43,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Ace Credit Card,Axis Bank,499,5.0,0,1,0,0,0,4.6,20.81,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),MY Zone Credit Card,Axis Bank,500,5.0,0,0,0,0,0,4.4,4.26,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Air India Axis Bank Infinite,Axis Bank,10000,4.0,1,0,0,1,4,4.5,86.4,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Privilege Credit Card,Axis Bank,1500,5.0,1,0,0,1,2,4.4,91.36,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Amazon Pay ICICI Bank Credit Card,ICICI Bank,0,5.0,0,1,1,0,0,5.0,16.75,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Emeralde Private Metal Credit Card,ICICI Bank,12499,6.0,1,0,0,1,5,4.6,72.69,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Times Black Credit Card,ICICI Bank,20000,2.5,1,0,0,1,5,4.5,81.46,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Coral Credit Card,ICICI Bank,500,4.0,1,0,0,0,1,4.3,9.21,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Sapphiro Credit Card,ICICI Bank,6500,6.0,1,0,0,0,4,4.4,54.61,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Rubyx Credit Card,ICICI Bank,2000,4.0,1,0,0,0,2,4.3,69.12,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),MakeMyTrip ICICI Signature,ICICI Bank,2500,4.0,1,0,0,0,3,4.4,60.52,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),FIRST Classic Credit Card,IDFC FIRST Bank,0,5.0,0,0,1,0,0,4.5,46.44,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),FIRST Select Credit Card,IDFC FIRST Bank,0,5.0,1,0,1,1,2,4.4,80.1,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),FIRST Wealth Credit Card,IDFC FIRST Bank,0,5.0,1,0,1,1,3,4.5,75.71,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Ashva Metal Credit Card,IDFC FIRST Bank,2999,6.67,1,0,0,1,4,4.7,99.74,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Mayura Credit Card,IDFC FIRST Bank,5999,6.67,1,0,0,1,5,4.8,83.66,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),HPCL Power Plus Credit Card,IDFC FIRST Bank,0,6.5,0,0,1,0,0,4.4,28.0,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),LIT Credit Card,AU Small Finance Bank,0,10.0,1,0,1,0,0,4.5,9.35,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Altura Credit Card,AU Small Finance Bank,0,2.0,0,0,1,0,0,4.3,3.41,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Altura Plus Credit Card,AU Small Finance Bank,999,5.0,1,0,0,0,1,4.4,53.54,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Xcite Credit Card,AU Small Finance Bank,4999,10.0,1,0,0,1,4,4.5,100.0,1,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Vetta Credit Card,AU Small Finance Bank,2999,5.0,1,0,0,1,3,4.4,100.0,1,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Scapia Credit Card,Federal Bank / BOBCARD,0,20.0,1,0,1,1,1,4.7,100.0,1,0
0,40,20000,Travel,Forex,Mid (1.5-5K),EazyDiner IndusInd Platinum,IndusInd Bank,0,4.0,0,0,1,0,0,4.5,15.64,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Legend Credit Card,IndusInd Bank,9999,5.0,1,0,0,1,5,4.5,83.26,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Pinnacle Credit Card,IndusInd Bank,2999,6.0,1,0,0,1,4,4.4,100.0,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Platinum Credit Card,IndusInd Bank,0,3.0,0,0,1,0,0,4.2,4.74,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Membership Rewards Credit Card,American Express,4500,5.0,0,0,0,0,2,4.6,25.1,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Platinum Travel Credit Card,American Express,5000,5.0,1,0,0,0,3,4.6,58.11,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Gold Credit Card,American Express,4999,5.0,0,0,0,0,2,4.4,24.63,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Platinum Charge Card,American Express,60000,5.0,1,0,0,1,5,4.8,88.78,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Live+ Credit Card,HSBC Bank,999,10.0,1,1,0,0,1,4.5,14.24,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Premier Credit Card,HSBC Bank,0,5.0,1,0,1,1,4,4.4,76.36,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),811 Dream Credit Card,Kotak Mahindra Bank,0,2.0,0,0,1,0,0,4.2,5.44,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),League Platinum Credit Card,Kotak Mahindra Bank,499,4.0,0,0,0,0,0,4.3,14.04,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),White Reserve Credit Card,Kotak Mahindra Bank,3000,6.0,1,0,0,1,4,4.4,95.27,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Manhattan Platinum Card,Standard Chartered,999,5.0,0,1,0,0,0,4.3,15.6,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Smart Credit Card,Standard Chartered,499,5.0,1,1,0,0,0,4.4,3.13,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),YES FIRST Preferred Credit Card,Yes Bank,2999,8.0,1,0,0,1,3,4.4,93.18,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),YES FIRST Exclusive Credit Card,Yes Bank,9999,12.0,1,0,0,1,5,4.5,84.06,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Shoprite Credit Card,RBL Bank,500,5.0,0,1,0,0,0,4.2,2.14,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Signet Credit Card,Federal Bank,499,3.0,0,0,0,0,0,4.2,26.06,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Eterna Credit Card,Bank of Baroda,2499,6.0,1,0,0,1,3,4.3,89.72,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Premier Credit Card,Bank of Baroda,999,3.0,1,0,0,0,1,4.2,13.89,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Pride Platinum Credit Card,PNB,500,3.0,0,0,0,0,0,4.0,3.4,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),RuPay Select Credit Card,Union Bank,0,2.0,0,0,1,0,0,4.0,3.52,0,0
0,40,20000,Travel,Forex,Mid (1.5-5K),Platinum Credit Card,Canara Bank,500,2.0,0,0,0,0,0,3.9,7.91,0,0
1,23,10000,Travel,Cashback,Low (<1500),Millennia Credit Card,HDFC Bank,1000,5.0,1,1,0,0,2,4.8,54.25,0,0
1,23,10000,Travel,Cashback,Low (<1500),Regalia Gold Credit Card,HDFC Bank,2500,8.6,1,0,0,1,3,4.5,49.83,0,0
1,23,10000,Travel,Cashback,Low (<1500),Swiggy BLCK Credit Card,HDFC Bank,1000,10.0,0,1,0,0,0,4.6,76.74,0,0
1,23,10000,Travel,Cashback,Low (<1500),Tata Neu Infinity Credit Card,HDFC Bank,1499,10.0,1,0,0,1,2,4.5,75.11,0,0
1,23,10000,Travel,Cashback,Low (<1500),Tata Neu Plus Credit Card,HDFC Bank,499,7.0,1,0,0,0,0,4.5,43.17,0,0
1,23,10000,Travel,Cashback,Low (<1500),PhonePe HDFC Ultimo,HDFC Bank,999,10.0,1,0,0,0,2,4.6,35.52,0,0
1,23,10000,Travel,Cashback,Low (<1500),PhonePe HDFC Uno,HDFC Bank,499,2.0,0,0,0,0,0,4.5,35.65,0,0
1,23,10000,Travel,Cashback,Low (<1500),Swiggy Ornge Credit Card,HDFC Bank,500,5.0,0,1,0,0,0,4.4,77.6,0,0
1,23,10000,Travel,Cashback,Low (<1500),RuPay IRCTC Credit Card,HDFC Bank,500,5.0,0,0,0,0,0,4.5,85.89,1,0
1,23,10000,Travel,Cashback,Low (<1500),Shoppers Stop Credit Card,HDFC Bank,299,3.0,0,0,0,0,0,4.5,22.91,0,0
1,23,10000,Travel,Cashback,Low (<1500),MoneyBack Plus Credit Card,HDFC Bank,500,10.0,0,0,0,0,0,4.5,52.38,0,0
1,23,10000,Travel,Cashback,Low (<1500),Marriott Bonvoy Credit Card,HDFC Bank,3000,8.0,1,0,0,1,3,4.6,67.35,0,0
1,23,10000,Travel,Cashback,Low (<1500),Diners Club Black Metal Edition,HDFC Bank,10000,33.33,1,0,0,1,5,4.7,75.89,0,0
1,23,10000,Travel,Cashback,Low (<1500),INFINIA Metal Credit Card,HDFC Bank,12500,33.33,1,0,0,1,5,5.0,68.71,0,0
1,23,10000,Travel,Cashback,Low (<1500),Diners Club Privilege Card,HDFC Bank,1000,6.67,1,0,0,1,2,4.5,68.7,0,0
1,23,10000,Travel,Cashback,Low (<1500),Shoppers Stop Black Credit Card,HDFC Bank,4500,7.0,1,0,0,0,4,4.5,57.47,0,0
1,23,10000,Travel,Cashback,Low (<1500),Freedom Credit Card,HDFC Bank,500,10.0,0,0,0,0,0,4.2,38.29,0,0
1,23,10000,Travel,Cashback,Low (<1500),IndianOil HDFC Credit Card,HDFC Bank,500,5.0,0,0,0,0,0,4.5,41.64,0,0
1,23,10000,Travel,Cashback,Low (<1500),Swiggy HDFC Credit Card,HDFC Bank,500,10.0,0,1,0,0,0,4.8,74.87,0,0
1,23,10000,Travel,Cashback,Low (<1500),UPI RuPay Credit Card,HDFC Bank,99,3.0,0,0,0,0,0,4.5,45.21,0,0
1,23,10000,Travel,Cashback,Low (<1500),Diners Club Black Credit Card,HDFC Bank,10000,33.33,1,0,0,1,5,4.5,65.16,0,0
1,23,10000,Travel,Cashback,Low (<1500),Pixel Play Credit Card,HDFC Bank,0,5.0,0,1,1,0,0,4.5,66.84,0,0
1,23,10000,Travel,Cashback,Low (<1500),Pixel Go Credit Card,HDFC Bank,250,1.0,0,1,0,0,0,4.4,68.07,0,0
1,23,10000,Travel,Cashback,Low (<1500),Cashback SBI Credit Card,SBI Card,999,5.0,0,1,0,0,1,4.7,82.1,1,0
1,23,10000,Travel,Cashback,Low (<1500),SimplyCLICK Credit Card,SBI Card,499,10.0,0,0,0,0,0,4.8,45.49,0,0
1,23,10000,Travel,Cashback,Low (<1500),PhonePe SBI PURPLE,SBI Card,499,3.0,0,0,0,0,0,4.6,35.9,0,0
1,23,10000,Travel,Cashback,Low (<1500),Flipkart SBI Credit Card,SBI Card,500,7.5,0,1,0,0,0,4.8,78.15,0,0
1,23,10000,Travel,Cashback,Low (<1500),Tata Neu Plus SBI Credit Card,SBI Card,499,2.0,1,0,0,0,0,4.4,80.91,0,0
1,23,10000,Travel,Cashback,Low (<1500),BPCL SBI Credit Card,SBI Card,499,3.25,0,0,0,0,0,4.6,32.89,0,0
1,23,10000,Travel,Cashback,Low (<1500),PhonePe SBI SELECT BLACK,SBI Card,1499,10.0,1,0,0,0,2,4.8,33.78,0,0
1,23,10000,Travel,Cashback,Low (<1500),Tata Neu Infinity SBI Credit Card,SBI Card,1499,5.0,1,0,0,1,2,4.5,78.08,0,0
1,23,10000,Travel,Cashback,Low (<1500),BPCL SBI Card OCTANE,SBI Card,1499,7.25,1,0,0,0,2,4.7,76.87,0,0
1,23,10000,Travel,Cashback,Low (<1500),SBI Card PULSE,SBI Card,1499,2.5,1,0,0,0,2,4.5,54.68,0,0
1,23,10000,Travel,Cashback,Low (<1500),SimplySAVE UPI RuPay,SBI Card,499,1.7,0,0,0,0,0,4.6,40.25,0,0
1,23,10000,Travel,Cashback,Low (<1500),IndiGo SBI Credit Card,SBI Card,1499,0.75,1,0,0,0,2,4.5,73.66,0,0
1,23,10000,Travel,Cashback,Low (<1500),IndiGo SBI ELITE Credit Card,SBI Card,4999,1.75,1,0,0,0,4,4.5,43.87,0,0
1,23,10000,Travel,Cashback,Low (<1500),Apollo SBI SELECT Credit Card,SBI Card,1499,10.0,1,0,0,0,2,4.6,80.06,0,0
1,23,10000,Travel,Cashback,Low (<1500),IRCTC SBI RuPay Credit Card,SBI Card,500,10.0,0,0,0,0,0,4.3,93.73,1,1
1,23,10000,Travel,Cashback,Low (<1500),Reliance SBI Card,SBI Card,499,1.25,0,0,0,0,0,4.3,37.88,0,0
1,23,10000,Travel,Cashback,Low (<1500),IRCTC SBI Card Premier,SBI Card,1499,2.4,0,0,0,0,2,4.3,64.67,0,0
1,23,10000,Travel,Cashback,Low (<1500),SBI MILES Credit Card,SBI Card,1499,1.0,1,0,0,0,2,4.4,64.67,0,0
1,23,10000,Travel,Cashback,Low (<1500),SBI Prime Credit Card,SBI Card,2999,2.5,1,0,0,0,4,4.4,49.08,0,0
1,23,10000,Travel,Cashback,Low (<1500),Titan SBI Credit Card,SBI Card,2999,7.5,1,0,0,0,4,4.4,15.27,0,0
1,23,10000,Travel,Cashback,Low (<1500),Landmark Rewards SBI PRIME,SBI Card,2999,6.25,1,0,0,0,4,4.5,52.88,0,0
1,23,10000,Travel,Cashback,Low (<1500),Landmark Rewards SBI SELECT,SBI Card,1499,3.75,1,0,0,0,2,4.5,33.51,0,0
1,23,10000,Travel,Cashback,Low (<1500),Landmark Rewards SBI Card,SBI Card,499,2.5,0,0,0,0,0,4.4,36.12,0,0
1,23,10000,Travel,Cashback,Low (<1500),SBI AURUM Credit Card,SBI Card,9999,4.0,1,0,0,1,5,4.2,50.28,0,0
1,23,10000,Travel,Cashback,Low (<1500),Reliance SBI Card PRIME,SBI Card,2999,2.5,1,0,0,0,4,4.6,15.79,0,0
1,23,10000,Travel,Cashback,Low (<1500),KrisFlyer SBI Credit Card,SBI Card,2999,2.5,1,0,0,0,4,4.5,43.11,0,0
1,23,10000,Travel,Cashback,Low (<1500),SBI ELITE Credit Card,SBI Card,4999,2.5,1,0,0,1,4,4.4,49.65,0,0
1,23,10000,Travel,Cashback,Low (<1500),SBI MILES PRIME Credit Card,SBI Card,2999,2.0,1,0,0,0,4,4.5,49.73,0,0
1,23,10000,Travel,Cashback,Low (<1500),SBI Miles Elite Credit Card,SBI Card,4999,3.0,1,0,0,0,4,4.5,55.42,0,0
1,23,10000,Travel,Cashback,Low (<1500),KrisFlyer SBI Card Apex,SBI Card,9999,5.0,1,0,0,0,5,4.6,50.64,0,0
1,23,10000,Travel,Cashback,Low (<1500),SBI Shaurya Credit Card,SBI Card,250,1.25,0,0,0,0,0,4.5,40.42,0,0
1,23,10000,Travel,Cashback,Low (<1500),SBI Shaurya Select Credit Card,SBI Card,1499,2.5,1,0,0,0,2,4.5,76.12,0,0
1,23,10000,Travel,Cashback,Low (<1500),Doctor's IMA SBI Card,SBI Card,1499,1.25,1,0,0,0,2,4.5,57.4,0,0
1,23,10000,Travel,Cashback,Low (<1500),Flipkart Axis Bank Credit Card,Axis Bank,0,7.5,0,1,1,0,0,4.6,79.01,0,0
1,23,10000,Travel,Cashback,Low (<1500),Horizon Credit Card,Axis Bank,3000,5.0,1,0,0,1,3,4.7,46.59,0,0
1,23,10000,Travel,Cashback,Low (<1500),Airtel Axis Bank Credit Card,Axis Bank,500,25.0,0,1,0,0,0,4.8,80.44,0,0
1,23,10000,Travel,Cashback,Low (<1500),IndianOil Axis Bank Premium,Axis Bank,1000,4.0,0,0,0,0,1,4.5,21.42,0,0
1,23,10000,Travel,Cashback,Low (<1500),Axis Bank Cashback Credit Card,Axis Bank,1000,7.0,0,1,0,0,1,4.5,66.28,0,0
1,23,10000,Travel,Cashback,Low (<1500),Magnus Credit Card,Axis Bank,10000,10.0,1,0,0,1,5,4.8,56.97,0,0
1,23,10000,Travel,Cashback,Low (<1500),Reserve Credit Card,Axis Bank,50000,10.0,1,0,0,1,5,4.7,54.2,0,0
1,23,10000,Travel,Cashback,Low (<1500),Neo Credit Card,Axis Bank,250,2.0,0,0,0,0,0,4.3,33.32,0,0
1,23,10000,Travel,Cashback,Low (<1500),Ace Credit Card,Axis Bank,499,5.0,0,1,0,0,0,4.6,63.33,0,0
1,23,10000,Travel,Cashback,Low (<1500),MY Zone Credit Card,Axis Bank,500,5.0,0,0,0,0,0,4.4,44.2,0,0
1,23,10000,Travel,Cashback,Low (<1500),Air India Axis Bank Infinite,Axis Bank,10000,4.0,1,0,0,1,4,4.5,56.45,0,0
1,23,10000,Travel,Cashback,Low (<1500),Privilege Credit Card,Axis Bank,1500,5.0,1,0,0,1,2,4.4,73.51,0,0
1,23,10000,Travel,Cashback,Low (<1500),Amazon Pay ICICI Bank Credit Card,ICICI Bank,0,5.0,0,1,1,0,0,5.0,60.68,0,0
1,23,10000,Travel,Cashback,Low (<1500),Emeralde Private Metal Credit Card,ICICI Bank,12499,6.0,1,0,0,1,5,4.6,66.44,0,0
1,23,10000,Travel,Cashback,Low (<1500),Times Black Credit Card,ICICI Bank,20000,2.5,1,0,0,1,5,4.5,50.38,0,0
1,23,10000,Travel,Cashback,Low (<1500),Coral Credit Card,ICICI Bank,500,4.0,1,0,0,0,1,4.3,40.94,0,0
1,23,10000,Travel,Cashback,Low (<1500),Sapphiro Credit Card,ICICI Bank,6500,6.0,1,0,0,0,4,4.4,42.81,0,0
1,23,10000,Travel,Cashback,Low (<1500),Rubyx Credit Card,ICICI Bank,2000,4.0,1,0,0,0,2,4.3,49.63,0,0
